Job_ID,Date,Company Name,Job_Title,Location,Description,Link
80,12/27/2021,Yoma Fleet ,"Senior Full-stack Software Engineer (PHP, React) ","Yangon, Myanmar On-site","Job Description  Improving system quality by identifying issues and common patterns and developing standard operating procedures. Enhancing applications by identifying opportunities for improvement, making recommendations, and designing and implementing systems. Maintaining and improving existing codebases and peer review code changes. Liaising with colleagues to implement technical designs. Investigating and using new technologies where relevant. Attention to detail is essential and all tasks must be carried out to the highest standard. Work independently when required.     Job Requirements  Bachelor's degree in Computer Science, Engineering, or equivalent professional experience & skills. 3-5 years of software development experience in the software industry, preferably involving hardware and software interactions. Solid background in PHP. Experience in SCRUM/Agile software development methodologies Experience in cloud computing, especially AWS will be an added advantage Experience with test automation tools and frameworks for web application Good understanding of Laravel framework/web stack technologies is desired. Strong knowledge of architectural styles and design patterns Previous experience developing web applications using front-end technologies like React is a plus. Experience with setting up continuous integration and continuous deployment (e.g. AWS Codepipeline, GitLab CI/CD, Circle CI) is a plus. Excellent teamwork and collaboration skills. Ability to manage high-priority tasks and adapt to changes in priorities. Effectively communicates and illustrates ideas; contributes critically and positively to a team. ",https://linkedin.com/jobs/view/2852518740/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=d23bi3y0f2QlWFefyudVNw%3D%3D&trackingId=Hu8VF7p%2FY5tQV7KA8T2v%2Bw%3D%3D&trk=flagship3_search_srp_jobs
81,12/24/2021,Top ,Full-Stack Developer ,"Sale, Myanmar Remote","About The Job  Toptal developers work with speed and efficiency to deliver the highest quality of work. We are looking for someone who is passionate about their clients business, and ready to work on exciting projects with Fortune 500 companies and Silicon Valley startups, with great rates and zero hassles. If you are looking for a place to advance your career, enhance your skill set, and build connections around the globe, Toptal is right for you.  About Toptal  Toptal is an exclusive network of top freelancers from around the world. Fortune 500 companies and Silicon Valley startups hire Toptal for their most important projects. Toptal is one of the fastest-growing fully remote networks and empowers freelance software developers, designers, finance experts, product managers, and project managers worldwide to grow and excel in their freelance careers.  Toptal clients vary in sizes and industries, from enterprise organizations and big tech companies to Silicon Valley startups and renowned universities. Once you enter the network, our matchers will contact you with project opportunities that fit your expertise and preferences. We have experts in over 120 countries who get to work remotely on projects that meet their career ambitions.  About The Role  Were always looking for exceptional Full-stack developers to help us reach the next level! Youll have the opportunity to participate in a variety of projects with various back-end and front-end stacks - many of our clients focus heavily on React and Ruby on Rails, but experience with other technologies is valuable as well. As a Full-stack developer, youll be able to balance tasks and projects that are more back-end focused, and also help the front-end engineers with the overall app integration and architecture.  Requirements  English language proficiency 3+ years of professional experience in software development Solid experience with React.js, Ruby on Rails, Go or/and Node.js is a strong advantage Project management skills A keen attention to detail Experience with system architecture or leading a software team is a strong advantage Full-time availability is a strong advantage  If youre interested in pursuing an engaging career working on full-time freelance jobs for exclusive clients, take the next step by clicking apply and filling out the short form to get started.  #RemoteJobFullStack ",https://linkedin.com/jobs/view/2850253548/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=d23bi3y0f2QlWFefyudVNw%3D%3D&trackingId=%2BpCBhKSnLDV%2FAkzvgkjUkg%3D%3D&trk=flagship3_search_srp_jobs
82,12/23/2021,Top ,Front-end Developer ,"Sale, Myanmar Remote","About The Job  Toptal developers work with speed and efficiency to deliver the highest quality of work. We are looking for someone who is passionate about their clients business, and ready to work on exciting projects with Fortune 500 companies and Silicon Valley startups, with great rates and zero hassles. If you are looking for a place to advance your career, enhance your skill set, and build connections around the globe, Toptal is right for you.  About Toptal  Toptal is an exclusive network of top freelancers from around the world. Fortune 500 companies and Silicon Valley startups hire Toptal for their most important projects. Toptal is one of the fastest-growing fully remote networks and empowers freelance software developers, designers, finance experts, product managers, and project managers worldwide to grow and excel in their freelance careers.  Toptal clients vary in sizes and industries, from enterprise organizations and big tech companies to Silicon Valley startups and renowned universities. Once you enter the network, our matchers will contact you with project opportunities that fit your expertise and preferences. We have experts in over 120 countries who get to work remotely on projects that meet their career ambitions.  About The Role  We are looking for a Front-End Web Developer who is motivated to combine the art of design with the art of programming. Your primary responsibilities might vary from: (1) develop new user-facing features, (2) build reusable code and libraries for future use, (3) ensure the technical feasibility of UI/UX designs, (4) optimize application for maximum speed and scalability, (5) assure that all user input is validated before submitting to back-end, and (6) collaborate with other team members and stakeholders.  Requirements  3+ years of professional experience in software development Proficient understanding of web markup, including HTML5, CSS3 Basic understanding of server-side CSS pre-processing platforms, such as LESS and SASS Proficient understanding of client-side scripting and JavaScript frameworks, including jQuery Good understanding of asynchronous request handling, partial page updates, and AJAX Basic knowledge of image authoring tools, to be able to crop, resize, or perform small adjustments on an image. Familiarity with tools such as Gimp or Photoshop is a plus. Proficient understanding of cross-browser compatibility issues and ways to work around them. Proficient understanding of code versioning tools Experience with React is a strong advantage. Experience with system architecture or leading a software team is a strong advantage Full-time availability is a strong advantage  If youre interested in pursuing an engaging career working on full-time freelance jobs for exclusive clients, take the next step by clicking apply and filling out the short form to get started.  #RemoteJobFrontEnd ",https://linkedin.com/jobs/view/2849894381/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=d23bi3y0f2QlWFefyudVNw%3D%3D&trackingId=1uVdcmAuezX1kQ1vCtK8jQ%3D%3D&trk=flagship3_search_srp_jobs
83,12/22/2021,EISS RECRUITING & SEARCH ,Full Stack Developers till Lynes (remote) ,"Muse, Shan, Myanmar Remote","Are you one of the best developers, you know? Are you passionate about finding the simplest and most convenient solution to a technical problem? Do you realize the importance of a solution is fast, scalable, secure and easy to maintain? Like the existing code, just because it can get a little better? Do you pride in your PRs are well thought out and well tested? If so, you'll love our approach to product development. The best technology wins.  In this role you will be part of a passionate and experienced development team where everyone learns something new every day.  What we do  If you ask us, the telecommunications industry mossy, old and in need of modernization.  Enter Lynes:  We run at the front of the development of technology for business communications. Our platform includes (mobile) telephony, video conferencing, instant messaging and collaboration - all neatly built into a single app. Everything we do is 100% cloud-based and mobile first. We think it will be fun to work together, even at work, and even remote!  This we shall do together  Together we will further develop our technology platform (this is where you come in). You will work both independently and in small teams. Development of the new features is made based on the final design specifications. Finishing touches and testing is done in a tight feedback loop with the design manager and other stakeholders. The technology platform that you build is also your daily meeting with your colleagues - we use our own product for all our communication, every day, and we therefore have everything to gain by making the platform as well as we can!  Develop new features in typescript, JavaScript, Node.js, React, based on the design specifications Develop test run Omfaktorera existing code to make it easier to maintain and further develop Work out at lunch with colleagues if you want Work from home or from other places if you want to   This will not do  Spend a lot of time in unnecessary meetings Time report. Explain the basic things uninspiring colleagues who do not measure up Working in an organization where technical decisions made by economists Working in a small corner of a system without seeing the big picture   Basic requirements  At least 3 years experience in delivering cruel code to production, preferably with SaaS solutions King JavaScript, Node.js, Git Ability to work with technical problem solving in several dimensions (scalability, performance, security, maintainability, ...)   The not-necessary-but-happy requirements  Experience and interest in iOS and / or Android development Experience of Docker, Kubernetes, AWS Experience of working with TDD and unit and system testing Experience in telecom   If Lynes Technologies  We are a fast growing SaaS company that is passionate about simplifying our customer communications. We aim high and our aim is to become a major international player in the UCaaS segment and we have already come a long way. With over 3,000 satisfied customers, we have been named one of the fastest growing tech company by Deloitte and awarded several gazelles and mÃ¤stargasell of Di.  In our days go fast, we are a growing company with high ceilings where all opinions are valued. One of our strengths is the quick decision-making in a flat organization, which means that we are dependent on everyone who works with us is just as driven as we are.  Are you interested?  If you want to know more, do not hesitate to contact Recruitment Consultant Mia Neander the EISS Recruitment & Search. I'm happy to answer questions and have a dialogue about how you would come to your right on Lynes. You can reach me via email mia.neander@eissrekrytering.se or by phone 0702-439056. Application deadline is January 16, 2022. We conduct ongoing selection and appointment is made by appointment. We ask you to search the service through our website www.eissrekrytering.se. We're unable to accept application forms by mail, according to the privacy policy applicable GDPR.  EISS Recruitment & Search is a specialist company in the recruitment company based in NorrkÃ¶ping. Through our expertise in the area, market systems and innovative focus, we want to lift the recruitment to a new level. Our goal is to establish ourselves as Ã–stergÃ¶tland most sought after companies in the recruitment and our vision is to offer the best customer and candidate experience in the market. More information is available at www.eissrekrytering.se ",https://linkedin.com/jobs/view/2848582920/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=d23bi3y0f2QlWFefyudVNw%3D%3D&trackingId=QjOZ%2FBKXZeNn7RokF%2FEsnw%3D%3D&trk=flagship3_search_srp_jobs
84,12/23/2021,Mango byte. ,"Web Developer Senior and Lead Level (3ys to 5ys exp, up to $1,500/m) ","Phnom Penh, Phnom Penh, Cambodia On-site","We are a web development agency based in  Phnom Penh, Cambodia, providing high-quality services to international customers mainly to Japan. This is a start-up company starting with 30 professional engineers built by two Japanese engineers and business professionals. We are eager to develop creative, innovative, cutting-edge technology and businesses such as web service and system, mobile (iOS and Android) application, etc. Any engineers and developers interested in the international-standard business are all welcome.  Tasks  Designs develop and modify software modules based on functional and system requirements, according to code standards and user interface design guidelines Performs program maintenance, modifications, and enhancements to existing applications through programming, testing, documenting and training users Contribute clean code to ensure a consistently high-quality standard Propose and assess solutions to resolve problems, including identifying and evaluating new technologies and third-party components Understand and execute the technical concepts and the client requirements to ensure the high-quality technical solution Understand and be able to explain the roles and responsibilities within the Scrum Team and how to work in an Agile environment Provide more complicated automated test method and understand the test-driven development concept Be able to give accurate rough estimations and point out dependencies between issues  Requirements  Have logical thinking and knowledge of basic mathematical logic Having working in web development for more than 5-year. Knowledge of basic computer science and basic software testing (Whitebox/Blackbox test) Can write codes for a few of algorithms Knowledge of basic OOP and its essential factors (Not only definition) Understand trendy design model patterns such at least MVC as an application of OOP Experience of any language/framework such as JavaScript, REACT/NextJs, etc. Experience of using REST API's Proficiency in HTML5/CSS3/JS Proficiency in layout integration, responsive design High understanding of client's requirements for the business domain of the product Can review codes for other developers and understand how to write codes readable Love to read books High level of English communication  Other Desirable Requirement  Be able to handle all duties and responsibilities of Senior Developer Has management skill (Schedule, tasks, and member assignation) to control projects Has enough results of technical work as a developer Be able to decide technology stack for projects Handle day by day management of a development team Be able to build and manage a better development team Ensure to release the software on time Be able to communicate with the client to make sure requirements  Benefits  Working day and time: Flexible Holidays: Cambodian national holidays Competitive salary and quarterly incentives English training program Medical and life insurance Maternity and paternity leave Free office coffee & tea, weekly free cafe coffee (Amazon, etc.), monthly free Pizza Yearly company trip Innovative Training program (Check Training Materials below for free training materials.) Flexible, professional, and international working style and environment at international standard and technology for international business and market ",https://linkedin.com/jobs/view/2850560299/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=aNT%2FL8ZpvNRmYWb1SUwEpw%3D%3D&trackingId=floQVGGpk0BgJywILsLOqA%3D%3D&trk=flagship3_search_srp_jobs
85,12/23/2021,Web Essentials ,Developer ,"Phnom Penh, Cambodia On-site","Posted by  Amy Hunt  Co-CEO at Web Essentials  Send InMail  If you are an ambitious Software Developer, have a passion for developing people and believe strongly in fair trade principles, we need you!     Web Essentials is a digital products & services company with expertise in web applications, websites and other digital tools for a diverse client base ranging across a wide spectrum of industry sectors. We are committed to making a positive social impact on the lives of Cambodians by providing employment, mentorship and training to Cambodian technology graduates.     Purpose:  The Software Developer, as part of a Scrum Team, in pairs or independently, is responsible for developing and testing technical solutions and contributing to the team, to deliver a quality product that meets the client's requirements.  Key Responsibilities of the role:  Understand and be able to communicate technical concepts and the client requirements to ensure delivery of a high-quality technical solution Identify system deficiencies, recommend, implement solutions, and guide other team members in doing so Give accurate or rough estimations and point out dependencies between issues Provide quality work output in line with estimates and specification Contribute clean code to ensure consistent delivery of high quality code to the standard expected within the team Do peer code review and provide constructive feedback Produce test plans and test cases for multiple projects Provide automated tests and understand the test-driven development concept and collaborate with Quality Assurance developers (QA) Perform Unit, Functional, Integration, System and Performance testing Automate integration and deployment processes and workflows to ensure that software builds happen predictably, consistently and reliably Contribute to manuals and/or technical documentation of implementation and configuration Collaborate effectively with other team members, whether as part of a Scrum Team in an Agile environment or in smaller groups Write user stories and guide other team members to do so     We expect that you'll already have these:  Experience in one or more of the following: PHP, Laravel Framework, NodeJS, Java, Spring framework, .NET, Golang Knowledge of RESTFul API Proficiency in Frontend technologies such as HTML/CSS, JavaScript, Bootstrap, ReactJS, Next.js, Vue.js, Nuxt.js Knowledge of (cloud) databases - GraphQL, Postgres, MongoDB and Neo4j, Microsoft SQL server Practical Experience in SQL commands, ORM and how to backup and restore a database Understanding of QA processes and tools for Unit, Functional, Integration, System and Performance testing Understanding of continuous integration and deployment process and tools Experience in Microservices Architecture and complex architectural frameworks Knowledge of Docker and managing container systems with Kubernetes and/or other containerization solutions Experience with AWS, Digital Ocean, Google Cloud and/or other cloud providers Able to work independently and in a team environment Proactively seeks opportunities to broaden and deepen knowledge base and proficiency High level of English communication Ability to communicate with clients and interpret their needs to technical details Willingness to mentor other team members     Benefits  Training Competitive salary Seniority payment Professional development program Health and Accident insurance (private and NSSF) 18 days of leave plus Cambodian public holidays Social events, innovation workshops, company trips, team sports A fun office environment with space to work, chill and play Snacks and breaks An awesome and inspiring team of coworkers!     Interested candidates, please submit a CV and Cover Letter along with your expected salary and earliest possible start date to jobs@web-essentials.co. We are looking forward to hearing from you! Only shortlisted candidates will be invited for an interview. ",https://linkedin.com/jobs/view/2849817781/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=aNT%2FL8ZpvNRmYWb1SUwEpw%3D%3D&trackingId=wHZms%2FPwg8aWqIWIj%2FJGEA%3D%3D&trk=flagship3_search_srp_jobs
86,12/23/2021,"Infinity Information & Apps Dev Co., Ltd. ",Vue Senior Front Engineer Vue Senior Frontend Developer ,"Phnom Penh, Cambodia On-site","Posted by  Mason Tay  Startup Specialist AT Infinity Information & Apps dev Co., Ltd.  Send Inmail  VUE senior front end engineer  Vue Senior Frontend Developer     responsibility range  Job Scope and backend with API series. CollaBorate with back-end developers and work on Apis integration . According to UI / UX design drawing design layout HTML and CSS. BUILD or LAYOUT The Visual Elements According to the Ui / Ux Design. Leading primary front end engineers. lead Junior Frontend Developer. (laravel) transplantation to new project. Port old project (laravel) to new project     Qualification requirements  Qualifications. Have more than 3 years of experience in front-end development (need to attach related works). Proven 3 Years Work Experience As a Front-End Developer,  Familiar with Git, JavaScript, CSS, HTML, Algorithm, Vue, React, Linux. familiar with using git, JavaScript, CSS, HTML, Algorithm, Vue, React, Linux. Chinese or English reading and writing skills. Communication Skills Both Verbal and Written In English Or Mandarin. There is a participation in music play APP, make an appointment of car app, dating app, shopping app priority. Experience of the Music App, Delivery App, Dating App, and Shopping App Shall Be Considered AS Plus-Point. Be sure to attach a work or personal website link  A portfolio or portfolio site shall be supplied ",https://linkedin.com/jobs/view/2849050089/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=aNT%2FL8ZpvNRmYWb1SUwEpw%3D%3D&trackingId=TmukEBMgml0Ffgr3TAXmWQ%3D%3D&trk=flagship3_search_srp_jobs
87,12/22/2021,Sprint Sea ,Frontend Web Developer ,"Phnom Penh, Phnom Penh, Cambodia On-site","Posted by  Bunlong Oung  Chief Technology Officer at Sprint Sea  Send InMail  About Us  Sprint Sea is a software engineering company initiated to provide technology solutions to businesses. With more than 6 years of experience in software development industry, weve built various successful products that allow our clients to grow their business significantly locally and internationally.Vacancy  We are looking for a highly capable Frontend Developer to optimize our web-based application performance. You will be collaborating with our front-end application developers, designing back-end components, and integrating data storage and protection solutions.  To ensure success as a Frontend Developer, you should possess extensive knowledge of Javascript based services and experience in a similar role. An accomplished Frontend Developer will be someone whose expertise results in the stable, fast, and secure exchange of data between servers and end-users. Responsibilities:  Developing and maintaining all server-side network components. Ensuring optimal performance of the central database and responsiveness to front-end requests. Collaborating with front-end developers on the integration of elements. Designing customer-facing UI and back-end services for various business processes. Developing high-performance applications by writing testable, reusable, and efficient code. Implementing effective security protocols, data protection measures, and storage solutions. Running diagnostic tests, repairing defects, and providing technical support. Documenting website processes, including database schemas, as well as preparing reports. Recommending and implementing improvements to processes and technologies. Keeping informed of advancements in the field of frontend development. Requirements:  Bachelor's degree in computer science, information science, or similar. At least 1 year of experience as a Frontend Developer. Extensive knowledge of JavaScript, web stacks, libraries, and frameworks. Knowledge of front-end technologies such as HTML5 and CSS3. Superb interpersonal, communication, and collaboration skills. Exceptional analytical and problem-solving aptitude. Great organizational and time management skills. Availability to resolve urgent web application issues outside of business hours.Apply  Submit your CV & Portfolio to email: hr@sprintsea.com Deadline: 14 January 2021. Benefits  Competitive Salary Free Coffee & Tea Friday Beer Workday: Monday - Friday Public Holiday Annual Leave Growth Culture ",https://linkedin.com/jobs/view/2847893347/?eBP=JOB_SEARCH_ORGANIC&refId=aNT%2FL8ZpvNRmYWb1SUwEpw%3D%3D&trackingId=fvC5zF%2FTvqHhX1HiOCFlkw%3D%3D&trk=flagship3_search_srp_jobs
88,12/17/2021,Mayura ,Web Developer ,"Phnom Penh, Cambodia On-site","Posted by  Paul Kim  New Venture Strategy | Industry 4.0, E-Commerce, Product Management, Brand Strategy, Startups, Go-To-Market  Send InMail  At Mayura, we aim to provide a high-quality one-stop e-commerce and logistics solution for our customers. To support our vision, we need exceptionally talented, self-motivated, and highly determined people. We are currently looking for an analytical, results-driven Web Developer to work on innovative new projects as well as internally incubated ventures.     As a Web Developer, you will be responsible for liaising with the design team, building modules and customizing web applications, testing the performance of each, and maintaining security and feature updates after the installation is complete. To ensure success as a Web Developer, you should have excellent object-orientated programming knowledge and be able to project manage.     As a Web Developer, your responsibilities include but are not limited to:     Duties & Responsibilities  Compiling and analyzing data, processes, and codes to troubleshoot problems and identify areas for improvement Collaborating with the front-end developers and other team members to establish objectives and designing functional, cohesive codes to enhance user experience Building reusable code and libraries for future use Testing applications for usability and fixing bugs as necessary Developing web applications and services using best practices Troubleshooting integration issues Updating website features and security patches Participating in continuing education and training to remain current on best practices, learning new programming languages, and assisting other team members Contributing to producing technical and end-user documents     Requirements  Bachelors degree in Computer Science or related field Advanced knowledge of PHP and MySQL (NodeJS and React is a plus) Experience with complete eCommerce lifecycle development is a plus Understanding of modern UI/UX trends Strong attention to detail Experience working in an agile development process Ability to work in a team environment ",https://linkedin.com/jobs/view/2842879020/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=aNT%2FL8ZpvNRmYWb1SUwEpw%3D%3D&trackingId=BCr4Ee3F8A%2Bilj0tD0WbVQ%3D%3D&trk=flagship3_search_srp_jobs
89,12/13/2021,Glean Asia ,Frontend Developer ,"Phnom Penh, Cambodia Hybrid","Posted by  Jesse Orndorff  Technology and Innovation Advisor  Send InMail  Glean Asia is a digital experience agency based in Phnom Penh, Cambodia, for people who want to make a difference. We serve corporations, NGOs, non-profits, social enterprises and anyone who's working to make a positive change in the world, and we help them to do their best work.  Glean Asia was founded in 2010 in response to the need to the digital insight and transformation needs in emerging markets in South East Asia. We've worked with some of largest and most innovative organizations in Asia including: Pact, Oxfam, World Vision, One World, and The Asia Foundation. Additionally, Glean Asia continues to deliver digital transformation results for governmental and intergovernmental organizations such as: The World Bank, The Royal Government of Cambodia, UNDP, and USAID.  Glean Asia's key competencies focus on three main areas: market research, digital transformation strategy, digital product design and implementation. We support governments and organizations as they pivot to new digital economic models and engagements. No matter where you are at in your digital transformation journey, Glean Asia can support you to do your best work.  Glean has a small team based in Phnom Penh and is looking to hire a Frontend Developer to help deliver amazing results working on the enterprise portal platform and part of our newly established enterprise team.  Please email us a copy of your CV, portfolio, and salary requirements to: hello@glean.net  Job Description â€“ Front-end Developer  This is an entry level position within our company, we will provide training and support, but experience in HTML, CSS and JavaScript is required. The Front-end Developer works closely with the development team, including mid and senior developers deliver amazing results for our clients. Most of the work for this role will be coding custom integrations into our portal system. We will provide training and certification for the system we use.  The Frontend Developer is responsible for assisting with the overall development, execution, control, and completion of client development projects. Ensuring consistency with company strategy, commitments, and goals.  Job Responsibilities  Debug challenging issues and/or develop functional solutions in HTML, CSS, Freemarker, JavaScript and JSP to meet Liferay design standards Fix product defects to ensure successful deployment of Liferay end customers projects Contribute to Liferay Technical Supports projects as directed by a Liferay Manager Meet milestones and project timelines. Constantly monitor and report on progress of the project to all stakeholders Present reports defining project progress, problems and solutions Communicate with clients about development decisions. Reflect our company standards. Assist in updating website content for clients. Identify opportunities to increase revenue, Communicate our brand, vision, and standards. Work with clients from all types of backgrounds, ideals, and goals.  Education & Experience  Knowledge and/or experience with Bootstrap 4 Knowledge and/or experience with responsive and adaptive design Knowledge and/or experience developing web application using HTML, CSS Experience in translating Figma designs to functional web experiences Experience developing web application using React and/or Vue.js is a plus Additional nice-to-have experience: Java frameworks, headless API, portal systems Professional or academic training in Computer Science, IT, programming, or related fields Past experience in development, computer science, or devops Ability to communicate, spoken and written, in English ",https://linkedin.com/jobs/view/2836894534/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=aNT%2FL8ZpvNRmYWb1SUwEpw%3D%3D&trackingId=BrO3hcFWX3bl1%2BW1PtofgQ%3D%3D&trk=flagship3_search_srp_jobs
90,12/8/2021,Ezecom ,Web Developer ,"Phnom Penh, Cambodia Hybrid","Posted by  Phalla KHOEUNG  Manager, Candidate Experiences & HRBP at EZECOM  Send InMail  Purpose of Job:  Build user interfaces and prototypes Maintain and manage content on companys website Maintain company mobile app Develop digital marketing Create documentation, such as user guide, technical documents or other as required by Line Manager     Responsibilities & Duties:  Understands technical and functional design requirement Designs, wireframe, codes, and tests technical solutions Identifies system deficiencies and recommends solutions Maintain and update website Understands the necessity of, and contributes to coding standards Work closely with designer and Marketing team Assists in enforcement of development deadlines and schedules Prioritizes multiple tasks effectively required Understand social media such as Facebook, LinkedIn, Instagram etc. Understand SEO and analytic reporting Routine daily maintenance of the site and applications Routine daily update the assigned task in the project management system     Qualifications  Degree in Computer Science or related field of study, At least 3 years' work experience in Web Development Experience in HTML, SCSS/CSS, JS, PWA, Flutter etc., Knowledge or Experience with app development on Office 365 is a plus Knowledge or Experience with Bitrix24 development framework is a plus Have an appropriate level of creativity and ability to think-outside-the-box, Demonstrated ability to work as team player, Effective communication and interpersonal skills, Good command of English, speaking and writing, Detail-oriented, solution-oriented ",https://linkedin.com/jobs/view/2823638275/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=aNT%2FL8ZpvNRmYWb1SUwEpw%3D%3D&trackingId=CqtHAHhgVO%2FXHrWw2fGsQA%3D%3D&trk=flagship3_search_srp_jobs
91,12/2/2021,Web Essentials ,Senior Software Developer ,"Phnom Penh, Cambodia On-site","Posted by  Sothea Mean  Senior HR/Admin Executive at Web Essentials  Send InMail  Phnom Penh, Cambodia  If you are an ambitious Senior Software Developer, have a passion for developing people and believe strongly in fair trade principles, we need you!  Web Essentials is a digital products & services company with expertise in web applications, websites and other digital tools for a diverse client base ranging across a wide spectrum of industry sectors. We are committed to making a positive social impact on the lives of Cambodians by providing employment, mentorship and training to Cambodian technology graduates.     Purpose:  The Senior Software Developer, as part of the Scrum Team, in pairs or independently, is responsible for designing, developing and testing technical solutions and contributing to the team, to deliver a quality product that meets the clients' requirements. They will also act as a mentor within the team.     Key Responsibilities of the role:  Understand and be able to communicate the technical concepts and the client requirements to ensure delivery of a high-quality technical solution Identify system deficiencies, recommend, implement solutions, and guide other team members in doing so Give accurate or rough estimations and point out dependencies between issues Provide quality work output in line with estimates and specification Contribute clean code to ensure consistent delivery of high quality code to the standard expected within the team Do peer code review and provide constructive feedback Produce test plans and test cases for multiple projects Provide automated tests and understand the test-driven development concept and collaborate with Quality Assurance developers (QA) Perform Unit, Functional, Integration, System and Performance testing Automate integration and deployment processes and workflows to ensure that software builds happen predictably, consistently and reliably Contribute to manuals and/or technical documentation of implementation and configuration Collaborate effectively with other team members, whether as part of a Scrum Team in an Agile environment or in smaller groups Write user stories and guide other team members to do so  We expect that you'll already have these:  Experience in one or more of the following: PHP, Laravel Framework, NodeJS, Java, Spring framework, .NET, Golang Knowledge of RESTFul API Proficiency in Frontend technologies such as HTML/CSS, JavaScript, Bootstrap, ReactJS, Next.js, Vue.js and Nuxt.js Knowledge of (cloud) databases - GraphQL, Postgres, MongoDB and Neo4j, Microsoft SQL server Practical Experience in SQL commands, ORM and how to backup and restore a database Understanding of QA processes and tools for Unit, Functional, Integration, System and Performance testing Understanding of continuous integration and deployment process and tools Experience in Microservices Architecture and complex architectural frameworks Knowledge of Docker and managing container systems with Kubernetes and/or other containerization solutions Experience with AWS, Digital Ocean, Google Cloud and/or other cloud providers Able to work independently and in a team environment Proactively seeks opportunities to broaden and deepen knowledge base and proficiency High level of English communication Ability to communicate with clients and interpret their needs to technical details Willingness to mentor other team members  Benefits  Training Competitive salary Seniority payment Professional development program Health and Accident insurance (private and NSSF) 18 days of leave plus Cambodian public holidays Social events, innovation workshops, company trips, team sports A fun office environment with space to work, chill and play Snacks and breaks An awesome and inspiring team of coworkers!     What to do next:  Interested candidates, please submit a CV and Cover Letter stating your expected salary and earliest possible start date to jobs@web-essentials.co. We are looking forward to hearing from you! Only shortlisted candidates will be invited for an interview. ",https://linkedin.com/jobs/view/2816069587/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=aNT%2FL8ZpvNRmYWb1SUwEpw%3D%3D&trackingId=lJ0fwcGYg7Vs0zpcRsDBDw%3D%3D&trk=flagship3_search_srp_jobs
92,12/27/2021,Newfold Digital ,Quality Control Specialist ,"Cebu, Central Visayas, Philippines On-site","The QC Specialist is responsible in making sure that the showcased and launched websites meet a set of standards. They will perform assessments, documentation and organization tasks to support the efficiency and effectiveness of the team's web design and development processes.  Performs quality control reviews and tests on web design solutions using team quality standards to provide timely and meaningful feedback Estimates, prioritizes, plans, and coordinates quality testing activities Documents and tracks issues for our web design services that have not met the team defined quality standards Monitors end-to-end web design processes and procedures and provides documentation and helpful reports on data gathered relating to team improvement Creates comprehensive reports relating to web design project quality and tracked issues as well as individual developer performance based on data gathered from quality control reviews Monitors quality control metrics for all web design projects and collaborates with stakeholders to improve quality control results Researches and improves the quality control processes by looking into other modern quality control tools, reporting methods and test strategies  This Job Description includes the essential job functions required to perform the job described above, as well as additional duties and responsibilities. This Job Description is not an exhaustive list of all functions that the employee performing this job may be required to perform. The Company reserves the right to revise the Job Description at any time, and to require the employee to perform functions in addition to those listed above. ",https://linkedin.com/jobs/view/2852651429/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=TYjrsocV7BE%2FsIDv4ODZlg%3D%3D&trackingId=7a5%2BrYXdFgvBzx1gXT3hGQ%3D%3D&trk=flagship3_search_srp_jobs
93,12/27/2021,eTeam ,Full Stack Developer ,"Pasig, National Capital Region, Philippines Remote","Posted by  Kelvin C.  Recruitment Specialist at eTeam  Send InMail  Requirements  Strong background in front-end technologies Has development experience using HTML, CSS, JavaScript Has experience working with database management systems such as SQLServer and MySQL Able to write high-performing and easily testable code Can identify and solve application performance problems Experience in version control tools like Git Associate/Bachelor's degree in the related field Certifications or trainings in the required programming languages are a plus Strong communication skills Excellent people skills; able to work well with teams, colleagues, and third parties Open to criticisms and has willingness to continously improve UX and design capabilities are preferred ",https://linkedin.com/jobs/view/2856327420/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=COMPANY_RECRUIT&refId=TYjrsocV7BE%2FsIDv4ODZlg%3D%3D&trackingId=a55KfhK78EeEG9a4oAqlWA%3D%3D&trk=flagship3_search_srp_jobs
